customer_id,full_name,gender,age,city,loyalty_card,register_date
19180,Смирнов Максим Соколов,М,72,Гомель,нет,2022-02-27
19181,Кузнецов Алина Орлов,Ж,69,Бобруйск,да,2022-11-05
19182,Петров Денис Кузнецов,М,44,Брест,да,2022-05-20
19183,Кузнецов Наталья Волков,Ж,66,Минск,да,2023-02-05
19184,Попов Елена Орлов,Ж,61,Бобруйск,да,2023-07-07
19185,Морозов Артём Соколов,М,33,Пинск,нет,2023-09-16
19186,Козлов Сергей Волков,М,48,Брест,нет,2023-12-11
19187,Кузнецов Мария Иванов,Ж,34,Борисов,нет,2023-01-18
19188,Волков Наталья Иванов,Ж,60,Минск,нет,2023-05-26
19189,Крылов Виктория Зайцев,Ж,20,Могилёв,нет,2022-02-21
19190,Волков Дарья Зайцев,Ж,32,Борисов,да,2022-07-02
19191,Козлов Андрей Лебедев,М,22,Барановичи,нет,2023-02-26
19192,Фёдоров Егор Морозов,М,51,Брест,да,2023-02-22
19193,Иванов Дарья Лебедев,Ж,22,Гомель,нет,2023-09-22
19194,Лебедев Артём Орлов,М,62,Гродно,да,2024-04-29
19195,Крылов Наталья Крылов,Ж,41,Орша,да,2022-02-09
19196,Крылов Михаил Морозов,М,57,Витебск,нет,2022-04-23
19197,Новиков Максим Новиков,М,28,Борисов,да,2022-08-19
19198,Смирнов Михаил Попов,М,31,Бобруйск,да,2022-09-13
19199,Крылов Мария Морозов,Ж,35,Орша,нет,2024-07-14
19200,Морозов Максим Козлов,М,28,Бобруйск,да,2023-10-30
19201,Морозов Виктория Лебедев,Ж,48,Бобруйск,нет,2022-05-10
19202,Зайцев Сергей Фёдоров,М,66,Минск,нет,2022-08-07
19203,Соколов Александр Фёдоров,М,72,Барановичи,нет,2023-04-28
19204,Волков Дарья Морозов,Ж,32,Витебск,нет,2023-02-23
19205,Попов Дарья Орлов,Ж,50,Гомель,да,2023-02-20
19206,Кузнецов Ксения Петров,Ж,42,Мозырь,да,2024-04-08
19207,Иванов Юлия Смирнов,Ж,62,Орша,нет,2024-05-26
19208,Попов Егор Иванов,М,29,Могилёв,да,2024-03-01
19209,Смирнов Максим Орлов,М,68,Бобруйск,нет,2024-01-01
19210,Фёдоров Денис Морозов,М,25,Пинск,нет,2024-04-08
19211,Попов Егор Зайцев,М,40,Пинск,нет,2022-10-24
19212,Петров Виктория Петров,Ж,36,Могилёв,нет,2022-03-30
19213,Зайцев Татьяна Смирнов,Ж,27,Пинск,да,2024-05-17
19214,Фёдоров Александр Орлов,М,39,Гомель,да,2024-02-06
19215,Соколов Ольга Волков,Ж,71,Барановичи,да,2022-09-05
19216,Соколов Ирина Соколов,Ж,34,Брест,нет,2022-10-06
19217,Фёдоров Сергей Иванов,М,62,Барановичи,да,2023-08-28
19218,Зайцев Александр Козлов,М,61,Гродно,да,2024-05-24
19219,Кузнецов Алина Петров,Ж,18,Брест,да,2023-01-28
19220,Фёдоров Артём Крылов,М,30,Витебск,да,2024-01-29
19221,Петров Анна Фёдоров,Ж,19,Минск,нет,2023-04-29
19222,Петров Мария Фёдоров,Ж,32,Барановичи,нет,2023-11-19
19223,Кузнецов Ксения Новиков,Ж,58,Орша,да,2022-02-22
19224,Волков Наталья Крылов,Ж,22,Борисов,нет,2022-08-08
19225,Фёдоров Дмитрий Зайцев,М,72,Брест,нет,2023-08-24
19226,Смирнов Дарья Волков,Ж,38,Минск,нет,2023-10-18
19227,Соколов Алина Зайцев,Ж,40,Могилёв,да,2023-07-25
19228,Волков Ирина Фёдоров,Ж,41,Бобруйск,да,2024-07-31
19229,Лебедев Ирина Петров,Ж,58,Борисов,нет,2023-01-21
19230,Орлов Егор Новиков,М,37,Гродно,да,2023-05-04
19231,Волков Виктория Морозов,Ж,74,Брест,да,2024-08-13
19232,Козлов Ксения Новиков,Ж,46,Барановичи,нет,2022-01-26
19233,Петров Алина Зайцев,Ж,28,Барановичи,нет,2022-06-01
19234,Морозов Виктория Иванов,Ж,62,Пинск,нет,2024-02-29
19235,Соколов Полина Фёдоров,Ж,73,Пинск,да,2022-06-19
19236,Зайцев Михаил Козлов,М,50,Витебск,нет,2024-03-11
19237,Попов Мария Новиков,Ж,40,Борисов,да,2022-09-30
19238,Козлов Егор Крылов,М,53,Орша,да,2022-09-17
19239,Зайцев Дмитрий Орлов,М,50,Гомель,да,2024-09-20
19240,Петров Роман Петров,М,35,Орша,да,2023-02-28
19241,Лебедев Екатерина Фёдоров,Ж,25,Пинск,да,2024-01-29
19242,Иванов Полина Орлов,Ж,71,Гродно,да,2024-03-20
19243,Лебедев Мария Крылов,Ж,52,Минск,да,2022-02-06
19244,Козлов Виктория Зайцев,Ж,43,Бобруйск,да,2024-01-14
19245,Петров Ирина Новиков,Ж,73,Борисов,нет,2024-05-09
19246,Лебедев Наталья Орлов,Ж,36,Брест,нет,2024-06-19
19247,Волков Пётр Козлов,М,46,Пинск,нет,2022-09-01
19248,Соколов Пётр Крылов,М,35,Гродно,да,2022-05-31
19249,Фёдоров Дарья Зайцев,Ж,43,Гомель,да,2024-05-31
19250,Смирнов Александр Попов,М,52,Мозырь,нет,2022-11-13
19251,Морозов Иван Крылов,М,65,Могилёв,нет,2022-07-19
19252,Волков Александр Петров,М,40,Могилёв,нет,2022-06-06
19253,Петров Александр Соколов,М,28,Мозырь,да,2024-09-03
19254,Козлов Иван Иванов,М,41,Витебск,да,2024-04-09
19255,Иванов Кирилл Козлов,М,35,Минск,да,2022-07-11
19256,Кузнецов Елена Зайцев,Ж,32,Мозырь,да,2023-10-17
19257,Смирнов Максим Иванов,М,32,Могилёв,нет,2024-04-03
19258,Морозов Юлия Попов,Ж,59,Минск,да,2024-01-30
19259,Морозов Александр Лебедев,М,74,Бобруйск,да,2024-01-26
19260,Зайцев Пётр Новиков,М,68,Витебск,да,2022-02-26
19261,Соколов Денис Волков,М,35,Мозырь,нет,2024-01-06
19262,Морозов Мария Лебедев,Ж,20,Могилёв,да,2022-09-09
19263,Волков Кирилл Козлов,М,27,Орша,нет,2022-01-23
19264,Новиков Ольга Лебедев,Ж,40,Бобруйск,да,2023-07-24
19265,Орлов Андрей Лебедев,М,74,Гомель,нет,2022-03-16
19266,Орлов Екатерина Смирнов,Ж,35,Витебск,да,2024-03-10
19267,Смирнов Пётр Крылов,М,34,Могилёв,да,2024-07-14
19268,Зайцев Александр Смирнов,М,74,Бобруйск,да,2023-06-12
19269,Орлов Светлана Попов,Ж,64,Витебск,нет,2022-05-21
19270,Морозов Максим Козлов,М,58,Пинск,да,2023-01-03
19271,Крылов Артём Орлов,М,28,Борисов,да,2022-02-23
19272,Орлов Сергей Петров,М,33,Брест,да,2023-06-06
19273,Козлов Дарья Козлов,Ж,53,Могилёв,да,2023-07-23
19274,Петров Дмитрий Орлов,М,39,Бобруйск,да,2022-05-28
19275,Крылов Кирилл Иванов,М,55,Барановичи,да,2023-05-13
19276,Козлов Ирина Лебедев,Ж,34,Мозырь,да,2024-06-03
19277,Соколов Виктория Иванов,Ж,47,Барановичи,нет,2022-06-04
19278,Волков Екатерина Иванов,Ж,74,Гомель,нет,2023-04-17
19279,Орлов Андрей Кузнецов,М,36,Борисов,нет,2022-05-21
19280,Лебедев Иван Петров,М,54,Гродно,нет,2023-03-09
19281,Морозов Екатерина Иванов,Ж,41,Борисов,да,2022-03-24
19282,Смирнов Наталья Попов,Ж,18,Могилёв,нет,2022-02-20
19283,Смирнов Екатерина Фёдоров,Ж,73,Брест,нет,2023-04-30
19284,Смирнов Ксения Петров,Ж,26,Борисов,нет,2022-10-08
19285,Козлов Полина Смирнов,Ж,22,Орша,да,2022-04-07
19286,Иванов Ольга Морозов,Ж,38,Гродно,да,2022-06-01
19287,Зайцев Пётр Иванов,М,75,Пинск,нет,2023-01-20
19288,Смирнов Роман Козлов,М,70,Гомель,нет,2022-04-09
19289,Волков Александр Морозов,М,51,Пинск,да,2022-09-09
19290,Кузнецов Владимир Смирнов,М,44,Гродно,нет,2024-02-21
19291,Волков Ольга Крылов,Ж,37,Могилёв,нет,2022-09-18
19292,Попов Дмитрий Смирнов,М,61,Гродно,нет,2023-09-13
19293,Кузнецов Александр Кузнецов,М,32,Могилёв,нет,2024-08-03
19294,Фёдоров Екатерина Зайцев,Ж,26,Витебск,да,2023-02-27
19295,Фёдоров Сергей Смирнов,М,35,Пинск,да,2024-07-26
19296,Орлов Полина Попов,Ж,55,Орша,нет,2024-05-02
19297,Петров Сергей Смирнов,М,54,Гродно,нет,2022-05-24
19298,Орлов Александр Орлов,М,18,Бобруйск,да,2024-09-27
19299,Попов Анна Новиков,Ж,59,Бобруйск,нет,2024-09-12
19300,Новиков Денис Попов,М,55,Брест,нет,2022-06-24
19301,Кузнецов Мария Новиков,Ж,75,Мозырь,нет,2022-09-06
19302,Новиков Мария Иванов,Ж,67,Пинск,нет,2022-03-31
19303,Петров Иван Морозов,М,46,Барановичи,нет,2024-01-01
19304,Новиков Николай Попов,М,44,Мозырь,да,2024-06-09
19305,Морозов Роман Волков,М,29,Витебск,нет,2023-10-08
19306,Зайцев Иван Морозов,М,26,Борисов,нет,2022-01-04
19307,Фёдоров Иван Соколов,М,26,Брест,да,2023-10-10
19308,Новиков Наталья Иванов,Ж,51,Бобруйск,нет,2023-10-22
19309,Смирнов Николай Волков,М,18,Пинск,да,2023-02-25
19310,Козлов Полина Петров,Ж,66,Витебск,да,2022-06-05
19311,Волков Ирина Соколов,Ж,69,Орша,нет,2022-07-17
19312,Зайцев Егор Иванов,М,27,Могилёв,нет,2024-03-23
19313,Кузнецов Виктория Лебедев,Ж,37,Гродно,нет,2023-04-06
19314,Орлов Дмитрий Волков,М,74,Бобруйск,да,2023-12-04
19315,Кузнецов Иван Лебедев,М,74,Мозырь,нет,2022-01-14
19316,Новиков Ольга Попов,Ж,46,Гродно,нет,2023-06-21
19317,Волков Александр Морозов,М,35,Минск,да,2023-04-22
19318,Зайцев Егор Орлов,М,75,Витебск,нет,2022-08-19
19319,Крылов Александр Волков,М,72,Орша,да,2022-09-21
19320,Лебедев Денис Попов,М,35,Орша,да,2024-04-22
19321,Петров Владимир Смирнов,М,51,Орша,да,2023-04-19
19322,Крылов Дарья Морозов,Ж,41,Пинск,да,2022-09-18
19323,Попов Николай Иванов,М,53,Пинск,да,2023-03-02
19324,Лебедев Анна Смирнов,Ж,27,Брест,да,2023-01-18
19325,Зайцев Иван Попов,М,33,Гродно,да,2024-02-13
19326,Соколов Юлия Крылов,Ж,47,Барановичи,да,2023-04-16
19327,Лебедев Светлана Иванов,Ж,23,Мозырь,да,2023-02-26
19328,Попов Наталья Морозов,Ж,68,Гродно,да,2023-03-24
19329,Смирнов Ксения Новиков,Ж,22,Минск,да,2022-07-15
19330,Попов Сергей Фёдоров,М,50,Барановичи,нет,2023-11-17
19331,Зайцев Денис Смирнов,М,33,Орша,да,2024-03-25
19332,Петров Юлия Орлов,Ж,40,Брест,да,2022-10-13
19333,Петров Юлия Новиков,Ж,49,Минск,нет,2024-02-14
19334,Лебедев Александр Козлов,М,74,Борисов,нет,2024-01-23
19335,Волков Максим Козлов,М,23,Могилёв,нет,2022-12-08
19336,Волков Денис Крылов,М,71,Орша,да,2024-06-01
19337,Петров Мария Кузнецов,Ж,50,Витебск,нет,2023-07-14
19338,Козлов Николай Лебедев,М,40,Брест,да,2023-01-12
19339,Соколов Кирилл Фёдоров,М,33,Орша,да,2023-09-04
19340,Крылов Денис Иванов,М,21,Витебск,да,2022-06-27
19341,Лебедев Юлия Кузнецов,Ж,52,Могилёв,да,2024-07-18
19342,Попов Дарья Фёдоров,Ж,59,Борисов,да,2023-11-09
19343,Орлов Максим Орлов,М,71,Мозырь,да,2022-03-17
19344,Зайцев Максим Зайцев,М,31,Пинск,нет,2022-02-20
19345,Зайцев Алина Зайцев,Ж,39,Витебск,да,2024-06-12
19346,Крылов Максим Козлов,М,21,Минск,да,2024-08-11
19347,Иванов Мария Новиков,Ж,70,Барановичи,нет,2022-12-21
19348,Морозов Екатерина Орлов,Ж,73,Орша,да,2023-08-04
19349,Петров Сергей Козлов,М,72,Могилёв,да,2022-11-28
19350,Кузнецов Егор Новиков,М,18,Витебск,нет,2022-10-07
19351,Зайцев Егор Смирнов,М,35,Гомель,нет,2024-01-05
19352,Волков Александр Лебедев,М,62,Барановичи,да,2022-09-25
19353,Крылов Мария Морозов,Ж,29,Борисов,да,2022-02-03
19354,Лебедев Максим Иванов,М,51,Гродно,нет,2024-09-15
19355,Орлов Михаил Смирнов,М,66,Мозырь,нет,2022-01-19
19356,Соколов Николай Лебедев,М,20,Гомель,да,2023-07-05
19357,Фёдоров Екатерина Крылов,Ж,66,Витебск,да,2022-09-12
19358,Зайцев Андрей Орлов,М,73,Борисов,да,2022-05-10
19359,Новиков Денис Морозов,М,73,Пинск,нет,2023-11-26
19360,Волков Виктория Козлов,Ж,74,Пинск,да,2022-09-08
19361,Соколов Дарья Петров,Ж,44,Борисов,да,2022-01-19
19362,Крылов Владимир Лебедев,М,47,Могилёв,да,2024-08-10
19363,Орлов Кирилл Иванов,М,25,Барановичи,да,2024-09-04
19364,Попов Егор Попов,М,53,Витебск,да,2023-05-29
19365,Морозов Юлия Орлов,Ж,22,Гродно,нет,2022-03-18
19366,Волков Елена Новиков,Ж,51,Пинск,нет,2023-02-23
19367,Козлов Николай Волков,М,63,Пинск,нет,2022-09-10
19368,Лебедев Роман Лебедев,М,46,Бобруйск,нет,2024-04-24
19369,Новиков Алина Попов,Ж,75,Борисов,да,2024-02-14
19370,Петров Иван Смирнов,М,59,Гродно,нет,2022-03-14
19371,Петров Егор Фёдоров,М,67,Гомель,нет,2024-06-18
19372,Крылов Юлия Попов,Ж,54,Минск,да,2024-05-04
19373,Иванов Полина Морозов,Ж,60,Пинск,да,2023-05-31
19374,Крылов Полина Фёдоров,Ж,57,Гродно,нет,2023-11-17
19375,Иванов Алина Морозов,Ж,20,Гродно,нет,2023-09-03
19376,Крылов Виктория Лебедев,Ж,23,Пинск,нет,2023-09-06
19377,Фёдоров Артём Лебедев,М,59,Мозырь,нет,2023-12-08
19378,Зайцев Юлия Лебедев,Ж,32,Мозырь,да,2022-04-04
19379,Козлов Артём Новиков,М,42,Мозырь,нет,2023-04-26
19380,Морозов Николай Иванов,М,57,Мозырь,нет,2023-11-29
19381,Попов Елена Орлов,Ж,20,Минск,нет,2023-06-27
19382,Волков Андрей Лебедев,М,27,Брест,да,2024-01-04
19383,Орлов Ольга Зайцев,Ж,23,Барановичи,нет,2022-02-06
19384,Соколов Дмитрий Попов,М,71,Бобруйск,нет,2023-03-20
19385,Смирнов Пётр Морозов,М,74,Витебск,да,2023-07-05
19386,Петров Роман Крылов,М,55,Орша,да,2022-04-27
19387,Фёдоров Пётр Лебедев,М,52,Пинск,да,2022-05-25
19388,Фёдоров Максим Попов,М,25,Борисов,нет,2023-02-20
19389,Козлов Андрей Фёдоров,М,74,Витебск,нет,2024-04-20
19390,Попов Полина Соколов,Ж,62,Барановичи,нет,2024-09-24
19391,Орлов Иван Волков,М,35,Брест,нет,2023-09-04
19392,Козлов Мария Попов,Ж,72,Витебск,да,2022-10-07
19393,Морозов Иван Попов,М,28,Борисов,нет,2022-08-12
19394,Фёдоров Артём Лебедев,М,69,Гомель,нет,2024-06-11
19395,Орлов Алина Соколов,Ж,48,Гродно,да,2023-09-07
19396,Лебедев Максим Смирнов,М,40,Брест,да,2023-09-04
19397,Смирнов Екатерина Козлов,Ж,57,Пинск,да,2023-09-20
19398,Козлов Максим Волков,М,53,Барановичи,да,2024-04-09
19399,Козлов Ирина Волков,Ж,37,Гомель,нет,2024-03-17
19400,Кузнецов Денис Зайцев,М,29,Брест,да,2022-04-22
19401,Морозов Виктория Крылов,Ж,37,Орша,да,2024-03-01
19402,Крылов Денис Смирнов,М,69,Пинск,да,2023-06-11
19403,Фёдоров Иван Смирнов,М,34,Брест,да,2022-09-07
19404,Фёдоров Светлана Козлов,Ж,22,Барановичи,нет,2022-01-21
19405,Лебедев Николай Смирнов,М,75,Орша,нет,2022-09-21
19406,Новиков Ирина Козлов,Ж,29,Могилёв,нет,2022-09-13
19407,Волков Юлия Орлов,Ж,75,Гомель,нет,2022-09-05
19408,Орлов Михаил Орлов,М,73,Пинск,нет,2022-07-24
19409,Соколов Сергей Фёдоров,М,21,Гомель,да,2022-11-26
19410,Фёдоров Михаил Смирнов,М,48,Гомель,да,2024-06-09
19411,Козлов Роман Волков,М,65,Орша,нет,2024-08-01
19412,Соколов Наталья Фёдоров,Ж,44,Барановичи,да,2024-07-22
19413,Соколов Иван Волков,М,66,Гродно,да,2023-04-21
19414,Кузнецов Денис Морозов,М,26,Барановичи,да,2022-03-09
19415,Крылов Виктория Кузнецов,Ж,55,Витебск,нет,2022-07-17
19416,Орлов Денис Козлов,М,49,Борисов,да,2022-12-19
19417,Фёдоров Светлана Зайцев,Ж,27,Брест,да,2022-11-09
19418,Петров Владимир Соколов,М,20,Борисов,да,2022-05-09
19419,Попов Владимир Козлов,М,61,Барановичи,нет,2023-07-18
19420,Волков Татьяна Смирнов,Ж,63,Мозырь,да,2022-06-03
19421,Орлов Юлия Орлов,Ж,68,Орша,нет,2023-05-16
19422,Зайцев Виктория Зайцев,Ж,35,Барановичи,нет,2022-04-02
19423,Соколов Михаил Фёдоров,М,75,Витебск,да,2022-03-21
19424,Крылов Дмитрий Смирнов,М,37,Витебск,да,2024-03-15
19425,Орлов Светлана Попов,Ж,50,Гродно,да,2023-12-03
19426,Зайцев Дарья Смирнов,Ж,45,Барановичи,нет,2023-12-04
19427,Козлов Екатерина Иванов,Ж,55,Гродно,да,2024-01-08
19428,Новиков Ольга Кузнецов,Ж,65,Пинск,нет,2024-09-11
19429,Фёдоров Николай Волков,М,41,Борисов,да,2023-02-07
19430,Зайцев Николай Соколов,М,31,Брест,да,2022-10-24
19431,Иванов Александр Петров,М,63,Витебск,нет,2022-03-06
19432,Козлов Полина Иванов,Ж,63,Гомель,да,2023-12-02
19433,Петров Роман Зайцев,М,58,Гродно,да,2024-01-23
19434,Иванов Елена Кузнецов,Ж,73,Витебск,да,2024-05-26
19435,Петров Ирина Морозов,Ж,70,Брест,да,2024-07-01
19436,Морозов Дарья Зайцев,Ж,25,Гродно,нет,2024-02-01
19437,Морозов Сергей Попов,М,48,Гродно,да,2022-11-08
19438,Смирнов Ольга Волков,Ж,62,Борисов,нет,2023-02-24
19439,Орлов Пётр Новиков,М,73,Гродно,да,2024-03-13
19440,Смирнов Артём Волков,М,28,Пинск,да,2024-06-15
19441,Лебедев Полина Попов,Ж,35,Барановичи,нет,2022-07-07
19442,Фёдоров Ирина Кузнецов,Ж,51,Витебск,нет,2024-06-04
19443,Смирнов Полина Крылов,Ж,63,Могилёв,нет,2024-08-15
19444,Волков Елена Новиков,Ж,31,Витебск,нет,2022-02-04
19445,Волков Ирина Петров,Ж,58,Гомель,да,2023-05-09
19446,Морозов Максим Кузнецов,М,35,Мозырь,да,2022-02-24
19447,Кузнецов Елена Соколов,Ж,56,Минск,нет,2023-09-26
19448,Орлов Полина Петров,Ж,40,Гомель,да,2023-01-14
19449,Волков Сергей Кузнецов,М,63,Пинск,да,2024-06-29
19450,Петров Александр Волков,М,27,Борисов,нет,2024-08-20
19451,Смирнов Артём Новиков,М,21,Гродно,да,2024-02-01
19452,Орлов Татьяна Крылов,Ж,28,Борисов,нет,2024-04-08
19453,Крылов Екатерина Иванов,Ж,58,Гродно,нет,2022-02-10
19454,Соколов Светлана Волков,Ж,33,Мозырь,да,2022-09-19
19455,Волков Николай Морозов,М,60,Брест,нет,2022-05-13
19456,Крылов Николай Фёдоров,М,38,Борисов,да,2023-04-18
19457,Лебедев Елена Иванов,Ж,23,Витебск,нет,2022-06-02
19458,Волков Светлана Соколов,Ж,45,Минск,да,2023-05-06
19459,Орлов Наталья Волков,Ж,60,Могилёв,да,2022-04-12
19460,Фёдоров Пётр Орлов,М,40,Могилёв,нет,2022-01-13
19461,Лебедев Дмитрий Орлов,М,19,Барановичи,нет,2023-08-20
19462,Попов Михаил Козлов,М,75,Минск,да,2022-09-16
19463,Крылов Ольга Козлов,Ж,28,Витебск,да,2023-10-16
19464,Морозов Татьяна Попов,Ж,69,Гродно,да,2023-09-30
19465,Иванов Сергей Соколов,М,66,Бобруйск,нет,2024-05-17
19466,Соколов Светлана Козлов,Ж,19,Могилёв,нет,2023-09-16
19467,Морозов Мария Смирнов,Ж,48,Пинск,да,2023-11-02
19468,Лебедев Николай Новиков,М,42,Мозырь,нет,2024-01-26
19469,Крылов Татьяна Соколов,Ж,66,Борисов,нет,2022-08-31
19470,Петров Екатерина Попов,Ж,75,Орша,да,2023-05-20
19471,Морозов Егор Кузнецов,М,57,Орша,нет,2023-10-08
19472,Кузнецов Виктория Петров,Ж,50,Гомель,нет,2023-05-11
19473,Кузнецов Андрей Волков,М,48,Могилёв,нет,2024-08-29
19474,Орлов Сергей Фёдоров,М,74,Минск,да,2022-04-07
19475,Морозов Дарья Козлов,Ж,69,Могилёв,нет,2024-06-06
19476,Зайцев Ирина Крылов,Ж,67,Минск,да,2023-05-28
19477,Зайцев Николай Лебедев,М,67,Бобруйск,нет,2023-01-04
19478,Морозов Татьяна Петров,Ж,41,Борисов,да,2023-01-14
19479,Морозов Виктория Козлов,Ж,20,Бобруйск,нет,2022-05-21
19480,Попов Полина Волков,Ж,65,Брест,да,2023-10-12
19481,Лебедев Татьяна Орлов,Ж,38,Могилёв,да,2024-04-15
19482,Морозов Алина Петров,Ж,49,Бобруйск,да,2023-07-01
19483,Смирнов Максим Козлов,М,74,Витебск,да,2023-04-13
19484,Соколов Николай Волков,М,26,Витебск,нет,2022-01-18
19485,Смирнов Александр Волков,М,51,Могилёв,да,2022-08-09
19486,Петров Екатерина Фёдоров,Ж,54,Мозырь,нет,2023-05-08
19487,Лебедев Елена Морозов,Ж,46,Минск,нет,2022-04-15
19488,Иванов Егор Попов,М,41,Витебск,нет,2023-03-08
19489,Орлов Светлана Крылов,Ж,37,Гродно,да,2023-06-09
19490,Кузнецов Кирилл Новиков,М,20,Орша,нет,2022-01-05
19491,Зайцев Артём Фёдоров,М,46,Могилёв,да,2023-06-04
19492,Лебедев Пётр Морозов,М,62,Борисов,да,2023-12-20
19493,Крылов Ольга Крылов,Ж,47,Гродно,да,2023-11-30
19494,Зайцев Ирина Крылов,Ж,21,Гомель,нет,2022-09-27
19495,Волков Светлана Иванов,Ж,48,Мозырь,нет,2024-09-05
19496,Волков Николай Фёдоров,М,22,Мозырь,нет,2023-04-21
19497,Новиков Виктория Орлов,Ж,58,Борисов,да,2024-02-07
19498,Зайцев Екатерина Соколов,Ж,49,Могилёв,да,2022-03-13
19499,Козлов Дарья Новиков,Ж,42,Борисов,да,2024-03-31
19500,Кузнецов Андрей Крылов,М,49,Мозырь,нет,2023-02-06
19501,Попов Юлия Морозов,Ж,34,Минск,нет,2022-12-17
19502,Козлов Денис Зайцев,М,51,Могилёв,да,2023-11-26
19503,Новиков Мария Лебедев,Ж,35,Минск,да,2023-12-25
19504,Козлов Полина Новиков,Ж,61,Пинск,нет,2022-05-06
19505,Петров Анна Козлов,Ж,37,Орша,да,2023-03-28
19506,Волков Кирилл Лебедев,М,36,Гродно,да,2024-08-12
19507,Волков Мария Иванов,Ж,32,Витебск,да,2024-09-13
19508,Крылов Денис Крылов,М,31,Минск,нет,2024-07-08
19509,Смирнов Михаил Соколов,М,26,Минск,нет,2023-08-07
19510,Лебедев Дарья Волков,Ж,52,Мозырь,да,2022-09-26
19511,Соколов Дарья Фёдоров,Ж,45,Бобруйск,нет,2024-08-11
19512,Зайцев Владимир Кузнецов,М,70,Витебск,нет,2024-05-03
19513,Фёдоров Кирилл Кузнецов,М,65,Борисов,да,2023-03-23
19514,Попов Сергей Волков,М,53,Гомель,нет,2023-11-06
19515,Крылов Полина Кузнецов,Ж,51,Минск,да,2024-05-21
19516,Фёдоров Ольга Лебедев,Ж,46,Брест,да,2022-08-20
19517,Орлов Екатерина Петров,Ж,44,Гродно,нет,2022-04-19
19518,Новиков Светлана Зайцев,Ж,42,Пинск,нет,2023-04-12
19519,Кузнецов Екатерина Иванов,Ж,56,Мозырь,да,2024-03-29
19520,Морозов Дмитрий Фёдоров,М,21,Витебск,нет,2023-12-18
19521,Попов Виктория Кузнецов,Ж,34,Мозырь,нет,2024-08-17
19522,Петров Иван Морозов,М,71,Минск,нет,2022-09-19
19523,Кузнецов Сергей Иванов,М,45,Бобруйск,нет,2022-02-27
19524,Волков Максим Зайцев,М,37,Гомель,нет,2024-03-20
19525,Волков Кирилл Зайцев,М,22,Барановичи,нет,2023-01-31
19526,Соколов Ольга Фёдоров,Ж,48,Барановичи,нет,2022-09-14
19527,Смирнов Роман Волков,М,54,Брест,нет,2023-08-17
19528,Кузнецов Роман Фёдоров,М,51,Орша,да,2023-04-28
19529,Морозов Роман Крылов,М,48,Барановичи,да,2023-07-11
19530,Фёдоров Ксения Зайцев,Ж,36,Бобруйск,нет,2023-10-16
19531,Иванов Роман Крылов,М,71,Орша,нет,2024-07-11
19532,Орлов Татьяна Козлов,Ж,70,Барановичи,да,2024-03-29
19533,Кузнецов Артём Козлов,М,29,Орша,да,2022-12-16
19534,Смирнов Наталья Волков,Ж,47,Борисов,да,2022-01-04
19535,Орлов Михаил Фёдоров,М,61,Бобруйск,нет,2024-09-23
19536,Крылов Сергей Фёдоров,М,46,Мозырь,да,2024-06-16
19537,Крылов Анна Крылов,Ж,38,Орша,да,2023-07-20
19538,Зайцев Екатерина Попов,Ж,25,Барановичи,да,2022-03-16
19539,Волков Елена Орлов,Ж,27,Барановичи,нет,2023-09-03
19540,Петров Александр Попов,М,44,Гродно,да,2022-02-08
19541,Новиков Иван Кузнецов,М,39,Бобруйск,нет,2022-11-05
19542,Смирнов Анна Кузнецов,Ж,29,Витебск,да,2023-08-08
19543,Орлов Михаил Новиков,М,46,Брест,нет,2022-04-23
19544,Крылов Максим Петров,М,47,Пинск,да,2022-01-27
19545,Козлов Татьяна Попов,Ж,42,Орша,да,2024-01-31
19546,Кузнецов Мария Попов,Ж,38,Барановичи,нет,2022-11-18
19547,Морозов Елена Смирнов,Ж,34,Брест,да,2024-08-13
19548,Соколов Екатерина Иванов,Ж,61,Бобруйск,нет,2023-05-14
19549,Попов Татьяна Смирнов,Ж,61,Борисов,да,2022-02-02
19550,Иванов Елена Лебедев,Ж,35,Пинск,да,2024-05-14
19551,Новиков Юлия Крылов,Ж,20,Могилёв,да,2022-08-28
19552,Новиков Елена Лебедев,Ж,49,Орша,да,2024-04-30
19553,Козлов Елена Попов,Ж,35,Мозырь,да,2024-07-21
19554,Смирнов Виктория Крылов,Ж,53,Гродно,нет,2023-08-31
19555,Козлов Дмитрий Крылов,М,49,Бобруйск,да,2023-06-02
19556,Волков Михаил Морозов,М,72,Гомель,да,2023-06-02
19557,Козлов Ирина Орлов,Ж,74,Бобруйск,да,2022-04-23
19558,Иванов Дарья Новиков,Ж,67,Гомель,нет,2023-10-22
19559,Смирнов Михаил Зайцев,М,67,Витебск,да,2022-05-24
19560,Петров Мария Крылов,Ж,34,Могилёв,нет,2022-12-26
19561,Козлов Артём Фёдоров,М,31,Барановичи,нет,2023-09-30
19562,Кузнецов Ольга Козлов,Ж,30,Пинск,нет,2022-05-30
19563,Лебедев Кирилл Соколов,М,61,Могилёв,нет,2024-06-30
19564,Фёдоров Владимир Попов,М,75,Витебск,да,2022-12-16
19565,Петров Егор Орлов,М,55,Барановичи,нет,2024-06-18
19566,Крылов Ирина Морозов,Ж,42,Борисов,нет,2023-01-04
19567,Попов Николай Кузнецов,М,73,Могилёв,да,2023-05-21
19568,Фёдоров Дарья Козлов,Ж,59,Орша,да,2024-04-04
